  3.1389E+00,  6.0211E+06,  7.6472E+04
  3.1741E+00,  6.0185E+06,  7.7045E+04
  3.2096E+00,  6.0158E+06,  7.7403E+04
  3.2456E+00,  6.0130E+06,  7.7403E+04
  3.2819E+00,  6.0102E+06,  7.7403E+04
  3.3187E+00,  6.0074E+06,  7.7403E+04
  3.3559E+00,  6.0045E+06,  7.7403E+04
  3.3935E+00,  6.0016E+06,  7.7403E+04
  3.4315E+00,  5.9987E+06,  8.0940E+04
  3.4699E+00,  5.9956E+06,  1.1139E+05
  3.5088E+00,  5.9913E+06,  1.1139E+05
  3.5481E+00,  5.9869E+06,  1.1139E+05
  3.5878E+00,  5.9825E+06,  1.1139E+05
  3.6280E+00,  5.9781E+06,  1.0385E+05
  3.6686E+00,  5.9739E+06,  9.3666E+04
  3.7097E+00,  5.9700E+06,  9.3666E+04
  3.7513E+00,  5.9662E+06,  9.3666E+04
  3.7933E+00,  5.9623E+06,  9.3666E+04
  3.8358E+00,  5.9583E+06,  9.3666E+04
  3.8787E+00,  5.9543E+06,  9.3666E+04
  3.9222E+00,  5.9503E+06,  1.0376E+05
  3.9661E+00,  5.9457E+06,  1.3226E+05
  4.0105E+00,  5.9399E+06,  1.3226E+05
  4.0554E+00,  5.9340E+06,  1.3226E+05
  4.1009E+00,  5.9280E+06,  1.3226E+05
  4.1468E+00,  5.9220E+06,  1.3226E+05
  4.1933E+00,  5.9158E+06,  1.3226E+05
  4.2402E+00,  5.9097E+06,  1.4151E+05
  4.2877E+00,  5.9030E+06,  1.4700E+05
  4.3357E+00,  5.8960E+06,  1.4700E+05
  4.3843E+00,  5.8889E+06,  1.4700E+05
  4.4334E+00,  5.8817E+06,  1.4700E+05
  4.4831E+00,  5.8744E+06,  1.4700E+05
  4.5333E+00,  5.8671E+06,  1.4700E+05
  4.5840E+00,  5.8597E+06,  1.4700E+05
  4.6354E+00,  5.8522E+06,  1.6947E+05
  4.6873E+00,  5.8434E+06,  1.8418E+05
  4.7398E+00,  5.8338E+06,  1.8418E+05
  4.7929E+00,  5.8241E+06,  1.8418E+05
  4.8466E+00,  5.8142E+06,  1.8418E+05
  4.9009E+00,  5.8043E+06,  1.8418E+05
  4.9558E+00,  5.7942E+06,  1.8418E+05
  5.0113E+00,  5.7841E+06,  1.8418E+05
  5.0674E+00,  5.7738E+06,  1.8418E+05
  5.1241E+00,  5.7634E+06,  1.7915E+05
  5.1815E+00,  5.7532E+06,  1.7540E+05
  5.2396E+00,  5.7431E+06,  1.7540E+05
  5.2983E+00,  5.7328E+06,  1.7540E+05
  5.3576E+00,  5.7225E+06,  1.7540E+05
  5.4176E+00,  5.7120E+06,  1.7540E+05
  5.4783E+00,  5.7014E+06,  2.0178E+05
  5.5397E+00,  5.6891E+06,  2.2851E+05
  5.6017E+00,  5.6750E+06,  2.2851E+05
  5.6644E+00,  5.6608E+06,  2.2851E+05
  5.7279E+00,  5.6463E+06,  2.2851E+05
  5.7920E+00,  5.6318E+06,  2.2851E+05
  5.8569E+00,  5.6170E+06,  2.1037E+05
  5.9225E+00,  5.6033E+06,  2.0599E+05
  5.9889E+00,  5.5897E+06,  2.0599E+05
  6.0559E+00,  5.5760E+06,  2.0599E+05
  6.1238E+00,  5.5621E+06,  2.0599E+05
  6.1923E+00,  5.5480E+06,  2.0599E+05
  6.2617E+00,  5.5338E+06,  2.0599E+05
  6.3318E+00,  5.5194E+06,  2.1325E+05
  6.4028E+00,  5.5044E+06,  2.7810E+05
  6.4745E+00,  5.4846E+06,  2.7810E+05
  6.5470E+00,  5.4645E+06,  2.7810E+05
  6.6203E+00,  5.4442E+06,  2.7810E+05
  6.6945E+00,  5.4237E+06,  2.7810E+05
  6.7695E+00,  5.4030E+06,  2.7810E+05
  6.8453E+00,  5.3820E+06,  2.7804E+05
  6.9219E+00,  5.3608E+06,  2.6697E+05
  6.9995E+00,  5.3402E+06,  2.6697E+05
  7.0779E+00,  5.3194E+06,  2.6697E+05
  7.1571E+00,  5.2984E+06,  2.6697E+05
  7.2373E+00,  5.2771E+06,  2.6697E+05
  7.3184E+00,  5.2556E+06,  2.6697E+05
  7.4003E+00,  5.2338E+06,  2.6697E+05
  7.4832E+00,  5.2118E+06,  2.6697E+05
  7.5670E+00,  5.1896E+06,  2.7234E+05
  7.6518E+00,  5.1666E+06,  2.7343E+05
  7.7375E+00,  5.1433E+06,  2.7343E+05
  7.8242E+00,  5.1197E+06,  2.7343E+05
  7.9118E+00,  5.0959E+06,  2.7343E+05
  8.0004E+00,  5.0718E+06,  2.7343E+05
  8.0900E+00,  5.0475E+06,  2.7343E+05
  8.1806E+00,  5.0228E+06,  2.7343E+05
  8.2723E+00,  4.9979E+06,  2.7783E+05
  8.3649E+00,  4.9723E+06,  2.8306E+05
  8.4586E+00,  4.9459E+06,  2.8306E+05
  8.5534E+00,  4.9193E+06,  2.8306E+05
  8.6492E+00,  4.8923E+06,  2.8306E+05
  8.7460E+00,  4.8650E+06,  2.8306E+05
  8.8440E+00,  4.8375E+06,  2.8306E+05
  8.9430E+00,  4.8096E+06,  2.8306E+05
  9.0432E+00,  4.7814E+06,  2.8307E+05
  9.1445E+00,  4.7529E+06,  2.8307E+05
  9.2469E+00,  4.7240E+06,  3.1557E+05
  9.3505E+00,  4.6915E+06,  3.1989E+05
  9.4552E+00,  4.6582E+06,  3.1989E+05
  9.5611E+00,  4.6245E+06,  3.1989E+05
  9.6682E+00,  4.5905E+06,  3.1989E+05
  9.7765E+00,  4.5560E+06,  3.1989E+05
  9.8860E+00,  4.5212E+06,  2.7652E+05
  9.9967E+00,  4.4907E+06,  2.6504E+05
  1.0109E+01,  4.4612E+06,  2.6504E+05
  1.0222E+01,  4.4314E+06,  2.6504E+05
  1.0336E+01,  4.4012E+06,  2.6504E+05
  1.0452E+01,  4.3707E+06,  2.6504E+05
  1.0569E+01,  4.3398E+06,  2.6504E+05
  1.0688E+01,  4.3086E+06,  2.6504E+05
  1.0807E+01,  4.2771E+06,  3.0044E+05
  1.0928E+01,  4.2409E+06,  3.1795E+05
  1.1051E+01,  4.2022E+06,  3.1795E+05
  1.1175E+01,  4.1631E+06,  3.1795E+05
  1.1300E+01,  4.1235E+06,  3.1795E+05
  1.1426E+01,  4.0835E+06,  3.1795E+05
  1.1554E+01,  4.0430E+06,  3.1795E+05
  1.1684E+01,  4.0021E+06,  3.0035E+05
  1.1815E+01,  3.9630E+06,  2.3827E+05
  1.1947E+01,  3.9317E+06,  2.3827E+05
  1.2081E+01,  3.9000E+06,  2.3827E+05
  1.2216E+01,  3.8679E+06,  2.3827E+05
  1.2353E+01,  3.8355E+06,  2.3827E+05
  1.2491E+01,  3.8027E+06,  2.3827E+05
  1.2631E+01,  3.7695E+06,  2.3827E+05
  1.2773E+01,  3.7360E+06,  2.3827E+05
  1.2916E+01,  3.7021E+06,  2.3827E+05
  1.3060E+01,  3.6679E+06,  2.3827E+05
  1.3207E+01,  3.6332E+06,  2.5625E+05
  1.3354E+01,  3.5955E+06,  2.7349E+05
  1.3504E+01,  3.5548E+06,  2.7349E+05
  1.3655E+01,  3.5137E+06,  2.7349E+05
  1.3808E+01,  3.4721E+06,  2.7349E+05
  1.3963E+01,  3.4300E+06,  2.7349E+05
  1.4119E+01,  3.3875E+06,  2.5489E+05
  1.4277E+01,  3.3474E+06,  2.4480E+05
  1.4437E+01,  3.3085E+06,  2.4480E+05
  1.4599E+01,  3.2691E+06,  2.4480E+05
  1.4763E+01,  3.2293E+06,  2.4480E+05
  1.4928E+01,  3.1891E+06,  2.4480E+05
  1.5095E+01,  3.1483E+06,  2.4480E+05
  1.5264E+01,  3.1072E+06,  2.4480E+05
  1.5435E+01,  3.0656E+06,  2.4480E+05
  1.5608E+01,  3.0235E+06,  2.3503E+05
  1.5783E+01,  2.9826E+06,  2.2799E+05
  1.5960E+01,  2.9425E+06,  2.2799E+05
  1.6138E+01,  2.9020E+06,  2.2799E+05
  1.6319E+01,  2.8610E+06,  2.2799E+05
  1.6502E+01,  2.8196E+06,  2.2799E+05
  1.6687E+01,  2.7777E+06,  2.2799E+05
  1.6874E+01,  2.7353E+06,  2.2325E+05
  1.7063E+01,  2.6934E+06,  1.7754E+05
  1.7254E+01,  2.6596E+06,  1.7754E+05
  1.7447E+01,  2.6255E+06,  1.7754E+05
  1.7642E+01,  2.5910E+06,  1.7754E+05
  1.7840E+01,  2.5561E+06,  1.7754E+05
  1.8040E+01,  2.5208E+06,  1.7754E+05
  1.8242E+01,  2.4852E+06,  1.7754E+05
  1.8446E+01,  2.4491E+06,  1.7754E+05
  1.8653E+01,  2.4126E+06,  1.7755E+05
  1.8862E+01,  2.3757E+06,  1.8407E+05
  1.9073E+01,  2.3371E+06,  1.9087E+05
  1.9287E+01,  2.2965E+06,  1.9087E+05
  1.9503E+01,  2.2555E+06,  1.9087E+05
  1.9721E+01,  2.2140E+06,  1.9087E+05
  1.9942E+01,  2.1721E+06,  1.9087E+05
  2.0165E+01,  2.1297E+06,  1.5160E+05
  2.0391E+01,  2.0957E+06,  1.2681E+05
  2.0620E+01,  2.0669E+06,  1.2681E+05
  2.0851E+01,  2.0378E+06,  1.2681E+05
  2.1084E+01,  2.0083E+06,  1.2681E+05
  2.1320E+01,  1.9785E+06,  1.2681E+05
  2.1559E+01,  1.9484E+06,  1.2681E+05
  2.1801E+01,  1.9180E+06,  1.2681E+05
  2.2045E+01,  1.8872E+06,  1.2716E+05
  2.2292E+01,  1.8559E+06,  1.2981E+05
  2.2541E+01,  1.8237E+06,  1.2981E+05
  2.2794E+01,  1.7911E+06,  1.2981E+05
  2.3049E+01,  1.7582E+06,  1.2981E+05
  2.3307E+01,  1.7248E+06,  1.2980E+05
  2.3568E+01,  1.6912E+06,  1.2980E+05
  2.3832E+01,  1.6571E+06,  1.2980E+05
  2.4099E+01,  1.6226E+06,  1.2002E+05
  2.4369E+01,  1.5904E+06,  1.0169E+05
  2.4642E+01,  1.5628E+06,  1.0169E+05
  2.4918E+01,  1.5349E+06,  1.0169E+05
  2.5197E+01,  1.5067E+06,  1.0169E+05
  2.5479E+01,  1.4781E+06,  1.0170E+05
  2.5765E+01,  1.4493E+06,  1.0171E+05
  2.6053E+01,  1.4201E+06,  1.0171E+05
  2.6345E+01,  1.3906E+06,  1.0171E+05
  2.6640E+01,  1.3607E+06,  9.8082E+04
  2.6939E+01,  1.3316E+06,  8.2224E+04
  2.7240E+01,  1.3070E+06,  8.2224E+04
  2.7545E+01,  1.2820E+06,  8.2226E+04
  2.7854E+01,  1.2568E+06,  8.2228E+04
  2.8166E+01,  1.2313E+06,  8.2228E+04
  2.8481E+01,  1.2055E+06,  8.2228E+04
  2.8800E+01,  1.1794E+06,  8.2228E+04
  2.9123E+01,  1.1530E+06,  8.2228E+04
  2.9449E+01,  1.1263E+06,  8.2228E+04
  2.9779E+01,  1.0994E+06,  8.0229E+04
  3.0113E+01,  1.0728E+06,  5.5590E+04
  3.0450E+01,  1.0541E+06,  5.5597E+04
  3.0791E+01,  1.0353E+06,  5.5597E+04
  3.1136E+01,  1.0162E+06,  5.5597E+04
  3.1485E+01,  9.9690E+05,  5.5597E+04
  3.1837E+01,  9.7741E+05,  5.5597E+04
  3.2194E+01,  9.5769E+05,  5.4994E+04
  3.2554E+01,  9.3797E+05,  5.4184E+04
  3.2919E+01,  9.1833E+05,  5.4184E+04
  3.3288E+01,  8.9846E+05,  5.4197E+04
  3.3661E+01,  8.7837E+05,  5.4198E+04
  3.4038E+01,  8.5805E+05,  5.4198E+04
  3.4419E+01,  8.3750E+05,  5.0081E+04
  3.4804E+01,  8.1830E+05,  3.6750E+04
  3.5194E+01,  8.0405E+05,  3.6750E+04
  3.5588E+01,  7.8965E+05,  3.6750E+04
  3.5987E+01,  7.7508E+05,  3.6750E+04
  3.6390E+01,  7.6035E+05,  3.6750E+04
  3.6798E+01,  7.4546E+05,  3.6759E+04
  3.7210E+01,  7.3039E+05,  3.6775E+04
  3.7626E+01,  7.1515E+05,  3.6683E+04
  3.8048E+01,  6.9978E+05,  3.5301E+04
  3.8474E+01,  6.8482E+05,  3.5301E+04
  3.8905E+01,  6.6969E+05,  3.5301E+04
  3.9341E+01,  6.5439E+05,  3.5298E+04
  3.9781E+01,  6.3892E+05,  3.5288E+04
  4.0227E+01,  6.2329E+05,  3.5288E+04
  4.0678E+01,  6.0748E+05,  3.5288E+04
  4.1133E+01,  5.9149E+05,  2.9259E+04
  4.1594E+01,  5.7808E+05,  2.4754E+04
  4.2060E+01,  5.6662E+05,  2.4754E+04
  4.2531E+01,  5.5502E+05,  2.4754E+04
  4.3007E+01,  5.4329E+05,  2.4759E+04
  4.3489E+01,  5.3143E+05,  2.4790E+04
  4.3976E+01,  5.1943E+05,  2.4790E+04
  4.4469E+01,  5.0728E+05,  2.4790E+04
  4.4967E+01,  4.9500E+05,  2.3768E+04
  4.5470E+01,  4.8310E+05,  1.8766E+04
  4.5980E+01,  4.7360E+05,  1.8766E+04
  4.6495E+01,  4.6399E+05,  1.8766E+04
  4.7015E+01,  4.5427E+05,  1.8748E+04
  4.7542E+01,  4.4445E+05,  1.8739E+04
  4.8074E+01,  4.3453E+05,  1.8739E+04
  4.8613E+01,  4.2449E+05,  1.8739E+04
  4.9157E+01,  4.1435E+05,  1.8739E+04
  4.9708E+01,  4.0409E+05,  1.5432E+04
  5.0265E+01,  3.9554E+05,  1.4089E+04
  5.0828E+01,  3.8766E+05,  1.4089E+04
  5.1397E+01,  3.7968E+05,  1.4089E+04
  5.1973E+01,  3.7161E+05,  1.4089E+04
  5.2555E+01,  3.6346E+05,  1.4089E+04
  5.3143E+01,  3.5521E+05,  1.4120E+04
  5.3739E+01,  3.4685E+05,  1.4121E+04
  5.4340E+01,  3.3840E+05,  1.4121E+04
  5.4949E+01,  3.2985E+05,  1.3636E+04
  5.5565E+01,  3.2151E+05,  1.2004E+04
  5.6187E+01,  3.1408E+05,  1.2003E+04
  5.6816E+01,  3.0657E+05,  1.2000E+04
  5.7453E+01,  2.9897E+05,  1.2000E+04
  5.8096E+01,  2.9130E+05,  1.2000E+04
  5.8747E+01,  2.8353E+05,  1.1248E+04
  5.9405E+01,  2.7617E+05,  8.8051E+03
  6.0070E+01,  2.7034E+05,  8.8051E+03
  6.0743E+01,  2.6445E+05,  8.8051E+03
  6.1423E+01,  2.5850E+05,  8.8051E+03
  6.2111E+01,  2.5247E+05,  8.8054E+03
  6.2807E+01,  2.4638E+05,  8.8077E+03
  6.3510E+01,  2.4022E+05,  8.7772E+03
  6.4222E+01,  2.3401E+05,  8.2574E+03
  6.4941E+01,  2.2810E+05,  8.2574E+03
  6.5669E+01,  2.2213E+05,  8.2574E+03
  6.6404E+01,  2.1609E+05,  8.2574E+03
  6.7148E+01,  2.0998E+05,  8.2574E+03
  6.7900E+01,  2.0381E+05,  8.2425E+03
  6.8660E+01,  1.9758E+05,  6.7347E+03
  6.9429E+01,  1.9242E+05,  4.5649E+03
  7.0207E+01,  1.8889E+05,  4.5649E+03
  7.0993E+01,  1.8532E+05,  4.5649E+03
  7.1789E+01,  1.8172E+05,  4.5649E+03
  7.2593E+01,  1.7807E+05,  4.5649E+03
  7.3406E+01,  1.7437E+05,  4.5649E+03
  7.4228E+01,  1.7064E+05,  4.5649E+03
  7.5059E+01,  1.6687E+05,  4.5733E+03
  7.5900E+01,  1.6304E+05,  4.5854E+03
  7.6750E+01,  1.5917E+05,  4.5064E+03
  7.7610E+01,  1.5532E+05,  4.2343E+03
  7.8479E+01,  1.5166E+05,  4.2343E+03
  7.9358E+01,  1.4795E+05,  4.2343E+03
  8.0247E+01,  1.4421E+05,  4.2027E+03
  8.1146E+01,  1.4046E+05,  4.1897E+03
  8.2055E+01,  1.3667E+05,  3.5846E+03
  8.2974E+01,  1.3339E+05,  3.2255E+03
  8.3903E+01,  1.3041E+05,  3.2255E+03
  8.4843E+01,  1.2740E+05,  3.2255E+03
  8.5793E+01,  1.2435E+05,  3.2255E+03
  8.6754E+01,  1.2127E+05,  3.2255E+03
  8.7726E+01,  1.1815E+05,  3.2308E+03
  8.8708E+01,  1.1499E+05,  3.2338E+03
  8.9702E+01,  1.1180E+05,  3.0863E+03
  9.0706E+01,  1.0871E+05,  2.5553E+03
  9.1722E+01,  1.0613E+05,  2.5553E+03
  9.2750E+01,  1.0352E+05,  2.5553E+03
  9.3789E+01,  1.0088E+05,  2.5553E+03
  9.4839E+01,  9.8214E+04,  2.5500E+03
  9.5901E+01,  9.5520E+04,  2.5332E+03
  9.6975E+01,  9.2814E+04,  2.2278E+03
  9.8062E+01,  9.0408E+04,  1.7393E+03
  9.9160E+01,  8.8508E+04,  1.7393E+03
  1.0027E+02,  8.6587E+04,  1.7393E+03
  1.0139E+02,  8.4645E+04,  1.7393E+03
  1.0253E+02,  8.2681E+04,  1.7393E+03
  1.0368E+02,  8.0694E+04,  1.7393E+03
  1.0484E+02,  7.8686E+04,  1.7326E+03
  1.0601E+02,  7.6663E+04,  1.7238E+03
  1.0720E+02,  7.4627E+04,  1.6251E+03
  1.0840E+02,  7.2687E+04,  1.6033E+03
  1.0962E+02,  7.0751E+04,  1.6033E+03
  1.1084E+02,  6.8794E+04,  1.6033E+03
  1.1208E+02,  6.6814E+04,  1.6033E+03
  1.1334E+02,  6.4813E+04,  1.3131E+03
  1.1461E+02,  6.3155E+04,  1.0575E+03
  1.1589E+02,  6.1805E+04,  1.0575E+03
  1.1719E+02,  6.0440E+04,  1.0406E+03
  1.1850E+02,  5.9082E+04,  1.0314E+03
  1.1983E+02,  5.7720E+04,  1.0314E+03
  1.2117E+02,  5.6344E+04,  1.0314E+03
  1.2253E+02,  5.4952E+04,  1.0062E+03
  1.2390E+02,  5.3578E+04,  9.5861E+02
  1.2529E+02,  5.2256E+04,  9.5859E+02
  1.2669E+02,  5.0918E+04,  9.5837E+02
  1.2811E+02,  4.9565E+04,  9.5837E+02
  1.2955E+02,  4.8198E+04,  9.5837E+02
  1.3100E+02,  4.6815E+04,  9.5837E+02
  1.3247E+02,  4.5417E+04,  8.0225E+02
  1.3395E+02,  4.4233E+04,  7.3343E+02
  1.3545E+02,  4.3139E+04,  7.1526E+02
  1.3697E+02,  4.2060E+04,  7.1522E+02
  1.3850E+02,  4.0969E+04,  7.1522E+02
  1.4005E+02,  3.9865E+04,  7.1522E+02
  1.4162E+02,  3.8750E+04,  7.1522E+02
  1.4321E+02,  3.7621E+04,  6.9527E+02
  1.4481E+02,  3.6512E+04,  5.6014E+02
  1.4643E+02,  3.5609E+04,  5.6014E+02
  1.4807E+02,  3.4695E+04,  5.5954E+02
  1.4973E+02,  3.3773E+04,  5.5940E+02
  1.5141E+02,  3.2840E+04,  5.5940E+02
  1.5311E+02,  3.1896E+04,  5.5941E+02
  1.5482E+02,  3.0942E+04,  5.5941E+02
  1.5655E+02,  2.9978E+04,  5.5941E+02
  1.5831E+02,  2.9002E+04,  4.1813E+02
  1.6008E+02,  2.8265E+04,  3.9909E+02
  1.6187E+02,  2.7553E+04,  3.9153E+02
  1.6369E+02,  2.6847E+04,  3.9153E+02
  1.6552E+02,  2.6134E+04,  3.9153E+02
  1.6737E+02,  2.5412E+04,  3.7501E+02
  1.6925E+02,  2.4713E+04,  3.7174E+02
  1.7114E+02,  2.4012E+04,  3.7175E+02
  1.7306E+02,  2.3303E+04,  3.7175E+02
  1.7500E+02,  2.2587E+04,  3.6660E+02
  1.7696E+02,  2.1872E+04,  2.3096E+02
  1.7894E+02,  2.1417E+04,  2.3009E+02
  1.8095E+02,  2.0958E+04,  2.3010E+02
  1.8297E+02,  2.0495E+04,  2.3010E+02
  1.8502E+02,  2.0026E+04,  2.3009E+02
  1.8709E+02,  1.9551E+04,  2.3009E+02
  1.8919E+02,  1.9072E+04,  2.3009E+02
  1.9131E+02,  1.8587E+04,  2.3009E+02
  1.9345E+02,  1.8097E+04,  2.2843E+02
  1.9562E+02,  1.7605E+04,  2.2503E+02
  1.9781E+02,  1.7114E+04,  2.2504E+02
  2.0003E+02,  1.6618E+04,  2.2504E+02
  2.0227E+02,  1.6117E+04,  2.2504E+02
  2.0453E+02,  1.5610E+04,  2.2504E+02
  2.0682E+02,  1.5097E+04,  2.2504E+02
  2.0914E+02,  1.4579E+04,  2.2505E+02
  2.1148E+02,  1.4055E+04,  2.2504E+02
  2.1385E+02,  1.3525E+04,  2.2504E+02
  2.1624E+02,  1.2989E+04,  1.5359E+02
  2.1867E+02,  1.2619E+04,  1.2081E+02
  2.2112E+02,  1.2325E+04,  1.2081E+02
  2.2359E+02,  1.2027E+04,  1.2081E+02
  2.2610E+02,  1.1726E+04,  1.2081E+02
  2.2863E+02,  1.1422E+04,  1.2082E+02
  2.3119E+02,  1.1114E+04,  1.1839E+02
  2.3378E+02,  1.0809E+04,  1.1709E+02
  2.3640E+02,  1.0504E+04,  1.1709E+02
  2.3905E+02,  1.0196E+04,  1.1709E+02
  2.4172E+02,  9.8844E+03,  1.1709E+02
  2.4443E+02,  9.5692E+03,  1.1709E+02
  2.4717E+02,  9.2504E+03,  1.1709E+02
  2.4994E+02,  8.9281E+03,  1.1694E+02
  2.5274E+02,  8.6025E+03,  1.1653E+02
  2.5557E+02,  8.2745E+03,  1.1653E+02
  2.5843E+02,  7.9428E+03,  9.2752E+01
  2.6132E+02,  7.6758E+03,  5.7948E+01
  2.6425E+02,  7.5071E+03,  5.7948E+01
  2.6721E+02,  7.3366E+03,  5.7948E+01
  2.7020E+02,  7.1641E+03,  5.6163E+01
  2.7323E+02,  6.9951E+03,  5.3843E+01
  2.7629E+02,  6.8312E+03,  5.3844E+01
  2.7938E+02,  6.6655E+03,  5.3844E+01
  2.8251E+02,  6.4980E+03,  5.3844E+01
  2.8568E+02,  6.3286E+03,  5.3844E+01
  2.8888E+02,  6.1572E+03,  5.3843E+01
  2.9211E+02,  5.9840E+03,  5.3843E+01
  2.9539E+02,  5.8088E+03,  5.3843E+01
  2.9869E+02,  5.6317E+03,  5.3850E+01
  3.0204E+02,  5.4525E+03,  5.3826E+01
  3.0542E+02,  5.2714E+03,  5.3473E+01
  3.0884E+02,  5.0895E+03,  5.3473E+01
  3.1230E+02,  4.9056E+03,  5.3475E+01
  3.1580E+02,  4.7196E+03,  5.3476E+01
  3.1934E+02,  4.5315E+03,  5.3476E+01
  3.2291E+02,  4.3413E+03,  5.3054E+01
  3.2653E+02,  4.1505E+03,  5.2353E+01
  3.3019E+02,  3.9601E+03,  5.2351E+01
  3.3389E+02,  3.7675E+03,  5.2356E+01
  3.3763E+02,  3.5728E+03,  2.6354E+01
  3.4141E+02,  3.4737E+03,  1.9834E+01
  3.4523E+02,  3.3983E+03,  1.9834E+01
  3.4910E+02,  3.3220E+03,  1.9834E+01
  3.5301E+02,  3.2449E+03,  1.9843E+01
  3.5696E+02,  3.1669E+03,  1.9210E+01
  3.6096E+02,  3.0905E+03,  1.9046E+01
  3.6500E+02,  3.0139E+03,  1.9046E+01
  3.6909E+02,  2.9365E+03,  1.9046E+01
  3.7323E+02,  2.8582E+03,  1.9045E+01
  3.7741E+02,  2.7790E+03,  1.9040E+01
  3.8163E+02,  2.6990E+03,  1.9040E+01
  3.8591E+02,  2.6181E+03,  1.8303E+01
  3.9023E+02,  2.5394E+03,  1.8130E+01
  3.9460E+02,  2.4606E+03,  1.8132E+01
  3.9902E+02,  2.3809E+03,  1.8132E+01
  4.0349E+02,  2.3003E+03,  1.8132E+01
  4.0801E+02,  2.2188E+03,  1.8138E+01
  4.1258E+02,  2.1364E+03,  1.8144E+01
  4.1720E+02,  2.0530E+03,  1.8144E+01
  4.2187E+02,  1.9687E+03,  1.8131E+01
  4.2660E+02,  1.8835E+03,  1.7993E+01
  4.3138E+02,  1.7980E+03,  1.7993E+01
  4.3621E+02,  1.7116E+03,  1.7994E+01
  4.4109E+02,  1.6241E+03,  1.7992E+01
  4.4603E+02,  1.5357E+03,  1.7990E+01
  4.5103E+02,  1.4464E+03,  1.7561E+01
  4.5608E+02,  1.3582E+03,  1.7346E+01
  4.6119E+02,  1.2700E+03,  1.7346E+01
  4.6636E+02,  1.1809E+03,  1.7346E+01
  4.7158E+02,  1.0908E+03,  1.7346E+01
  4.7686E+02,  9.9973E+02,  1.7349E+01
  4.8220E+02,  9.0758E+02,  1.7349E+01
  4.8760E+02,  8.1440E+02,  1.7324E+01
  4.9306E+02,  7.2032E+02,  1.7265E+01
  4.9859E+02,  6.2550E+02,  1.7266E+01
  5.0417E+02,  5.2962E+02,  1.7266E+01
  5.0982E+02,  4.3266E+02,  1.7260E+01
